"","LSOA","Density.KM2","Outlets.1000","CHALICE.Density.PWC","CHALICE.Density","KDE","WIMD_Quintile","Morphology","Total","POP_X","POP_Y"
"1687","W01001687",105.88235,32.09,22.7148,24.19455,111.864570617676,1,"Urban > 10K",1683,331068,187618
"1688","W01001688",0.91743,0.48,0.3063,0.17626,1.02027380466461,2,"Urban > 10K",2086,329686,184942
"1689","W01001689",4.28571,2.01,0.90718,0.96418,3.77320170402527,1,"Urban > 10K",1490,329408,185293
"1690","W01001690",36,4.86,11.631,8.70615,29.4787082672119,2,"Urban > 10K",1850,332183,187942
"1691","W01001691",42.10526,5.42,10.53996,11.62431,29.0184860229492,2,"Urban > 10K",1477,332333,188634
"1692","W01001692",60,7.06,16.52115,14.72879,40.615966796875,1,"Urban > 10K",1699,332043,188441
"1693","W01001693",41.93548,8.25,10.66258,14.02812,79.17529296875,1,"Urban > 10K",1575,331712,188320
"1694","W01001694",55.55556,5.51,13.99622,15.14205,39.6319122314453,1,"Urban > 10K",1814,319765,176939
"1695","W01001695",31.42857,5.62,9.73964,13.32012,77.2660675048828,2,"Urban > 10K",1956,319270,176508
"1696","W01001696",5.26316,0.72,9.47902,10.71952,35.5717849731445,1,"Urban > 10K",1386,319559,176622
"1697","W01001697",16.66667,1.9,8.16344,7.6908,20.64328956604,1,"Urban > 10K",1583,320142,177236
"1698","W01001698",61.11111,5.74,8.35163,10.26303,23.2213973999023,1,"Urban > 10K",1915,319960,177369
"1699","W01001699",18.51852,2.46,7.95478,10.51466,33.6946487426758,1,"Urban > 10K",2036,318843,175162
"1700","W01001700",18.47826,5.88,12.58145,9.43172,8.68039608001709,1,"Urban > 10K",2893,318691,174629
"1701","W01001701",18.20513,23.55,5.31979,6.91484,8.4040355682373,3,"Urban > 10K",3015,319188,175392
"1702","W01001702",2.38095,0.65,0.1104,0.58953,4.39391088485718,2,"Urban > 10K",1528,312504,175164
"1703","W01001703",0,0,2.08005,2.191,4.74315023422241,1,"Urban > 10K",1056,313603,175462
"1704","W01001704",0,0,1.41515,1.17687,1.25285673141479,1,"Urban > 10K",1259,314073,175821
"1705","W01001705",5.17241,2.05,0.21289,1.15678,3.53211522102356,1,"Urban > 10K",1466,313122,175138
"1706","W01001706",1.72414,0.9,3.05328,2.99351,9.37313461303711,3,"Urban > 10K",1117,314527,176572
"1707","W01001707",6.34921,2.46,1.54868,1.54898,4.40849924087524,1,"Urban > 10K",1627,313991,176048
"1708","W01001708",12.90323,2.92,3.29581,2.75868,7.61387586593628,1,"Urban > 10K",1372,313255,175657
"1709","W01001709",6.45161,2.36,6.58958,4.22111,7.91936206817627,3,"Urban > 10K",1696,315796,176595
"1710","W01001710",12.5,1.36,12.17098,11.34196,32.7734489440918,3,"Urban > 10K",1467,316139,176524
"1711","W01001711",11.81818,9.18,3.14725,2.43767,14.1550512313843,2,"Urban > 10K",1416,316415,175954
"1712","W01001712",58.82353,7.3,15.50462,16.54278,59.3452072143555,3,"Urban > 10K",1369,316351,176785
"1713","W01001713",92.85714,8.4,16.89313,17.44831,52.890754699707,3,"Urban > 10K",1547,316504,176350
"1714","W01001714",6.06061,1.49,2.93675,3.63027,11.5946359634399,5,"Urban > 10K",1342,315432,177018
"1715","W01001715",23.80952,3.68,3.95739,5.00622,20.2959880828857,4,"Urban > 10K",1360,315949,177126
"1716","W01001716",8.69565,1.84,2.81464,3.54474,10.2214794158936,4,"Urban > 10K",1088,315070,176994
"1717","W01001717",21.42857,2.19,6.2247,6.04212,20.4386348724365,3,"Urban > 10K",1368,315819,176915
"1718","W01001718",20,1.22,12.8009,11.94115,40.2417602539062,4,"Urban > 10K",1636,318314,178227
"1719","W01001719",4.54545,0.53,7.16606,7.83882,21.5673427581787,5,"Urban > 10K",1881,317788,178125
"1720","W01001720",107.69231,7.84,19.8965,19.3952,49.6446952819824,4,"Urban > 10K",1785,318249,177950
"1721","W01001721",22.58065,2.04,1.78431,6.92617,22.2421035766602,4,"Urban > 10K",3424,317852,177632
"1722","W01001722",44.44444,3.09,13.54656,12.39304,36.5377922058105,5,"Urban > 10K",1296,317981,177912
"1723","W01001723",155.43478,64.36,25.54661,56.71794,197.828872680664,3,"Urban > 10K",4444,318505,177144
"1724","W01001724",54.54545,3.87,20.49928,22.9978,67.623908996582,4,"Urban > 10K",1549,318463,177675
"1725","W01001725",50,2.35,20.43914,20.76823,65.5391006469727,5,"Urban > 10K",2126,318380,177459
"1726","W01001726",16.27907,4.17,11.64763,10.2297,27.9703712463379,4,"Urban > 10K",1678,318200,178420
"1727","W01001727",0.79745,4.69,2.38484,1.18783,0,5,"Town and Fringe",1066,308260,181414
"1728","W01001728",1.21951,0.77,0.66782,0.65678,1.95937573909759,5,"Town and Fringe",1295,308162,181133
"1729","W01001729",0.66794,3.78,0,0.36131,1.86737215518951,4,"Urban > 10K",1854,312011,176559
"1730","W01001730",0,0,0.32533,0.43734,2.13999056816101,5,"Urban > 10K",1367,319413,180916
"1731","W01001731",4,1.64,0.44766,1.06532,3.74046611785889,5,"Urban > 10K",1220,318545,181079
"1732","W01001732",6.81818,2.15,0.65964,1.33885,3.50912928581238,5,"Urban > 10K",1397,318679,180588
"1733","W01001733",6,1.6,1.49174,1.09923,5.584792137146,5,"Urban > 10K",1877,319157,180208
"1734","W01001734",2.38095,0.73,0.46328,0.8199,2.87741589546204,5,"Urban > 10K",1375,318429,180017
"1735","W01001735",3.1746,1.37,0.10393,0.60942,3.12502789497375,5,"Urban > 10K",1456,318806,179581
"1736","W01001736",4.08163,1.61,0.3114,0.55147,1.81289291381836,5,"Urban > 10K",1246,319294,181742
"1737","W01001737",6.89655,1.49,2.0038,2.08412,4.71401023864746,1,"Urban > 10K",1342,313685,176684
"1738","W01001738",0,0,0.17906,0.20523,0.743963062763214,1,"Urban > 10K",1070,312815,176569
"1739","W01001739",0,0,0.47859,0.68925,3.86661171913147,1,"Urban > 10K",1164,313310,176532
"1740","W01001740",0,0,1.00421,1.49057,6.07305765151978,1,"Urban > 10K",1331,313543,176216
"1741","W01001741",0,0,0.71564,0.69512,3.37908601760864,1,"Urban > 10K",1236,312924,176259
"1742","W01001742",8.69565,1.64,1.03972,1.12632,5.60164499282837,1,"Urban > 10K",1220,312868,175886
"1743","W01001743",7.14286,2.5,1.3116,1.13426,3.10006952285767,5,"Urban > 10K",1202,311785,175889
"1744","W01001744",2.12766,0.74,1.06723,1.1123,3.88917136192322,1,"Urban > 10K",1350,312439,175731
"1745","W01001745",0,0,0.48462,0.54168,5.00079154968262,5,"Urban > 10K",1115,311713,175383
"1746","W01001746",27.58621,6.02,3.69787,4.31894,10.8422269821167,1,"Urban > 10K",1329,314145,176740
"1747","W01001747",2,0.71,0.46698,0.45531,0.687568724155426,4,"Urban > 10K",1415,314007,178555
"1748","W01001748",6.66667,1.54,0.18367,1.22206,4.33115386962891,2,"Urban > 10K",1297,313842,178302
"1749","W01001749",0,0,1.27755,0.93178,2.93974542617798,2,"Urban > 10K",1305,312964,178228
"1750","W01001750",6.52174,2.05,4.17666,2.45657,4.53458166122437,1,"Urban > 10K",1461,313765,177820
"1751","W01001751",10,2.22,1.08038,1.43166,5.11508893966675,1,"Urban > 10K",1349,313259,177921
"1752","W01001752",4.87805,1.4,1.78223,1.63045,4.79705190658569,4,"Urban > 10K",1430,313807,177346
"1753","W01001753",0,0,0,0.45979,2.60996317863464,1,"Urban > 10K",1370,313163,177502
"1754","W01001754",8.10811,1.97,1.5033,2.4404,9.70287895202637,3,"Urban > 10K",1525,314402,177218
"1755","W01001755",61.90476,9.15,10.70656,11.08515,23.7308883666992,5,"Urban > 10K",1420,317369,178649
"1756","W01001756",7.57576,0.84,1.56729,3.21498,8.27664852142334,4,"Urban > 10K",5936,316975,178651
"1757","W01001757",0,0,7.18639,7.17336,17.1582145690918,5,"Urban > 10K",1343,317240,178963
"1758","W01001758",28.57143,3.05,9.94345,10.59049,24.8787307739258,5,"Urban > 10K",1966,317770,178777
"1759","W01001759",4.47761,4.42,1.7528,1.28015,7.17852306365967,3,"Urban > 10K",1359,317059,175242
"1760","W01001760",20,2.78,5.62828,5.34256,28.4491958618164,2,"Urban > 10K",1439,318243,174712
"1761","W01001761",26.66667,2.56,8.41137,8.65753,22.589485168457,1,"Urban > 10K",1560,317782,174786
"1762","W01001762",18.75,1.94,4.40728,5.52396,13.7584629058838,1,"Urban > 10K",1550,317818,174429
"1763","W01001763",7.27273,4.38,1.00684,1.24356,5.57324695587158,2,"Urban > 10K",2740,317955,173765
"1764","W01001764",16.66667,2.37,13.98679,13.85877,34.1781196594238,2,"Urban > 10K",1690,317738,175667
"1765","W01001765",16.66667,1.57,12.06252,11.9073,37.1887245178223,2,"Urban > 10K",1273,317921,175253
"1766","W01001766",30.76923,2.8,9.88271,9.99295,24.9630756378174,1,"Urban > 10K",1427,317469,175575
"1767","W01001767",50,5.52,12.45361,11.46878,27.2913188934326,2,"Urban > 10K",1449,317542,175290
"1768","W01001768",80,5.04,13.87443,12.69347,29.2343406677246,1,"Urban > 10K",1586,317817,175088
"1769","W01001769",0,0,0.89292,0.89153,3.71367311477661,5,"Urban > 10K",1373,317737,180481
"1770","W01001770",5.05051,4.46,2.01321,1.56644,4.67644453048706,5,"Urban > 10K",1121,318065,179651
"1771","W01001771",7.5,2.1,0.83453,1.01336,4.17554950714111,5,"Urban > 10K",1429,317298,180441
"1772","W01001772",3.44828,0.79,1.73543,2.36969,8.04304504394531,5,"Urban > 10K",1270,316209,180264
"1773","W01001773",6.06061,0.98,0.49617,1.03413,4.85672473907471,5,"Urban > 10K",2042,316650,180493
"1774","W01001774",4.34783,0.85,2.68154,2.33094,7.7254433631897,5,"Urban > 10K",1173,317098,180001
"1775","W01001775",28,4.96,5.17013,4.17887,9.49168872833252,4,"Urban > 10K",1410,316713,179938
"1776","W01001776",0,0,2.60441,3.10085,9.74077320098877,5,"Urban > 10K",1183,317052,179590
"1777","W01001777",0.88496,2.18,1.16038,0.87295,2.17649722099304,5,"Urban > 10K",1377,318769,182964
"1778","W01001778",0.69444,1.7,0.14094,0.14858,1.14773750305176,5,"Urban > 10K",1768,318187,183358
"1779","W01001779",4.25532,1.57,3.21364,4.03256,11.8125410079956,5,"Urban > 10K",1274,314969,177952
"1780","W01001780",9.25926,2.95,0.37799,0.90753,7.88887071609497,5,"Urban > 10K",1693,314514,178744
"1781","W01001781",22.38806,9.63,5.21122,6.60429,15.2204837799072,5,"Urban > 10K",1558,315588,177643
"1782","W01001782",9.375,2.2,1.60046,2.42955,10.4924554824829,5,"Urban > 10K",1362,314885,177559
"1783","W01001783",0,0,0,0.00193,1.56585359573364,5,"Urban > 10K",1166,313835,179327
"1784","W01001784",0,0,0.34576,0.34901,2.43955063819885,5,"Urban > 10K",1257,314115,178846
"1785","W01001785",0,0,1.23737,1.69468,4.71187353134155,1,"Urban > 10K",1057,315743,178975
"1786","W01001786",4.44444,1.55,1.1167,1.59747,9.24822330474854,2,"Urban > 10K",1292,315266,178772
"1787","W01001787",0,0,0.22771,0.42219,5.88189840316772,2,"Urban > 10K",1276,316381,179037
"1788","W01001788",10.34483,2.37,1.26712,1.44817,5.94700479507446,1,"Urban > 10K",1268,316091,178617
"1789","W01001789",18.36735,6.83,5.80973,4.71669,9.28641414642334,4,"Urban > 10K",1318,314761,179319
"1790","W01001790",0,0,1.30023,1.74736,8.3902530670166,2,"Urban > 10K",1053,315246,179168
"1791","W01001791",11.95652,7.94,5.08022,2.65891,6.97735500335693,5,"Urban > 10K",1385,317986,181630
"1792","W01001792",2.17391,0.72,0.62944,1.311,6.97863006591797,2,"Urban > 10K",1395,317885,181084
"1793","W01001793",0,0,0,0.09883,0.924786806106567,5,"Urban > 10K",1175,317302,183463
"1794","W01001794",0,0,0.28336,0.24294,1.21519935131073,5,"Urban > 10K",1245,317701,183095
"1795","W01001795",2.22222,0.8,0.18391,0.22656,1.17877316474915,5,"Urban > 10K",1257,316861,183063
"1796","W01001796",0,0,1.14993,0.4081,2.64247179031372,5,"Urban > 10K",1321,317243,182745
"1797","W01001797",2.5,0.78,1.17669,1.05515,3.59441351890564,5,"Urban > 10K",1285,317574,182433
"1798","W01001798",3.44828,0.77,0.49093,0.47387,1.91063857078552,5,"Urban > 10K",1295,316696,182566
"1799","W01001799",1.5625,0.89,0.34725,0.44212,0.22829307615757,5,"Urban > 10K",1118,318207,182278
"1800","W01001800",0,0,0.58137,0.85326,6.42215585708618,2,"Urban > 10K",1318,317250,182102
"1801","W01001801",3.44828,0.97,1.71363,1.15494,6.91398000717163,4,"Urban > 10K",2070,316750,181920
"1802","W01001802",10.81081,2.8,2.21479,2.41268,6.85452222824097,2,"Urban > 10K",1429,322535,181056
"1803","W01001803",0,0,1.00578,1.13439,3.87357234954834,1,"Urban > 10K",1370,322131,180379
"1804","W01001804",3.0303,0.78,1.01529,1.45944,5.03769826889038,2,"Urban > 10K",1286,321962,181012
"1805","W01001805",0,0,0.10457,0.85139,3.38336062431335,1,"Urban > 10K",1213,321768,180470
"1806","W01001806",10.52632,6.79,3.7877,3.66156,9.71060943603516,3,"Urban > 10K",1472,321424,179736
"1807","W01001807",0,0,0.25291,0.46837,4.12968111038208,1,"Urban > 10K",1285,322339,181604
"1808","W01001808",6.06061,1.46,1.44131,1.04436,4.06303358078003,1,"Urban > 10K",1371,322008,181389
"1809","W01001809",5.26316,0.87,1.12692,1.19587,4.96918296813965,4,"Urban > 10K",1146,319590,180345
"1810","W01001810",10.71429,2.2,1.68138,1.96724,6.9855637550354,1,"Urban > 10K",1364,320318,180477
"1811","W01001811",6.03448,5.93,1.18359,2.52849,4.36984634399414,1,"Urban > 10K",1181,320682,180717
"1812","W01001812",5,0.91,1.89248,1.73915,6.55278253555298,3,"Urban > 10K",1099,319876,180256
"1813","W01001813",9.67742,2.24,3.27492,2.19803,7.160560131073,1,"Urban > 10K",1342,320156,179979
"1814","W01001814",3.84615,0.81,1.63576,1.67492,6.04143333435059,4,"Urban > 10K",1235,319954,179584
"1815","W01001815",3.125,0.82,1.02371,1.03147,3.84458732604981,4,"Urban > 10K",1216,320032,181615
"1816","W01001816",9.43396,2.5,2.56914,2.4153,9.55622005462646,1,"Urban > 10K",2003,320753,181328
"1817","W01001817",5.88235,0.82,2.38796,2.11583,5.26450729370117,3,"Urban > 10K",1225,320392,181656
"1818","W01001818",3.84615,0.77,1.84784,1.61366,5.93823194503784,3,"Urban > 10K",1301,320146,181118
"1819","W01001819",0.88692,3.95,3.22022,1.89072,4.14130353927612,5,"Town and Fringe",2027,310051,182027
"1820","W01001820",1.31579,3.02,0.1909,0.49355,1.9296817779541,5,"Town and Fringe",992,311888,183457
"1821","W01001821",3.22581,0.41,0.70953,2.26696,4.79755878448486,5,"Urban > 10K",2437,319371,178620
"1822","W01001822",3.125,1.33,1.13974,1.13996,9.816162109375,4,"Urban > 10K",1507,319962,178423
"1823","W01001823",0,0,5.50345,4.52699,19.1698570251465,5,"Urban > 10K",1175,319700,178154
"1824","W01001824",6.66667,0.61,8.67415,10.55705,34.499885559082,3,"Urban > 10K",1641,319458,178042
"1825","W01001825",20,8.64,3.02541,2.94273,14.1067628860474,3,"Urban > 10K",1505,320071,177822
"1826","W01001826",2.5641,0.8,0.83712,0.78052,3.70216536521912,5,"Urban > 10K",1249,319788,179163
"1827","W01001827",4.54545,1.39,0.78382,1.18368,5.483726978302,5,"Urban > 10K",1438,318904,178985
"1828","W01001828",0,0,0.17777,0.53988,3.12864136695862,5,"Urban > 10K",1398,320077,178865
"1829","W01001829",176.92308,12.18,29.89902,31.16812,76.6721878051758,4,"Urban > 10K",1889,318935,177553
"1830","W01001830",70,3.97,12.44705,16.1829,49.8325347900391,2,"Urban > 10K",1765,319401,177672
"1831","W01001831",150,11.55,29.29428,24.54129,58.8442115783691,4,"Urban > 10K",1558,319112,177828
"1832","W01001832",23.07692,1.61,27.34093,26.82692,83.6056442260742,2,"Urban > 10K",1866,318796,177309
"1833","W01001833",11.11111,1.31,8.8855,11.29948,28.9951725006104,2,"Urban > 10K",1521,319563,177567
"1834","W01001834",83.33333,6.59,19.61405,20.91579,66.9464340209961,3,"Urban > 10K",1518,319173,177388
"1835","W01001835",46.15385,7.4,17.75838,15.60297,87.9907760620117,1,"Urban > 10K",1622,319198,177076
"1836","W01001836",10.71429,2.09,6.32448,7.97939,17.759635925293,4,"Urban > 10K",1437,318702,178470
"1837","W01001837",40,2.38,11.29061,14.90729,43.6049880981445,4,"Urban > 10K",1681,318620,178121
"1838","W01001838",0,0,11.46396,13.36228,57.5934829711914,5,"Urban > 10K",1779,318940,178152
"1839","W01001839",30,1.9,17.36659,19.52852,64.2725524902344,4,"Urban > 10K",1576,318794,177985
"1840","W01001840",7.84314,2.62,0.32786,1.00029,3.90655970573425,3,"Urban > 10K",1527,322979,181658
"1841","W01001841",0,0,0.15702,0.36587,0.248310104012489,5,"Urban > 10K",1642,320345,182277
"1842","W01001842",0.32154,0.72,0,0.27908,0.495030552148819,5,"Urban > 10K",1384,321207,182498
"1843","W01001843",0.92593,1.82,1.42875,0.14821,0.034399017691612,5,"Urban > 10K",1650,321996,182226
"1844","W01001844",11.36364,3.08,1.83745,1.41073,6.05050039291382,5,"Urban > 10K",1624,320743,182106
"1845","W01001845",1.70068,1.93,1.95583,1.01265,2.79927706718445,5,"Urban > 10K",2585,313071,180429
"1846","W01001846",0,0,0,0.1466,0.053381208330393,5,"Urban > 10K",1348,312390,181415
"1847","W01001847",1.0101,0.7,0,0.09118,0.771317839622498,5,"Urban > 10K",1420,312429,181018
"1848","W01001848",0,0,1.08701,1.5881,5.71795797348022,5,"Urban > 10K",1233,316423,180921
"1849","W01001849",2.04082,1.45,0.67667,0.7277,4.44729518890381,5,"Urban > 10K",1383,314912,181711
"1850","W01001850",14.58333,4.07,2.06215,2.45617,7.43671894073486,5,"Urban > 10K",1719,316107,181299
"1851","W01001851",3.44828,1.55,1.27136,1.96344,9.65897941589355,5,"Urban > 10K",1292,315698,180919
"1852","W01001852",2.35294,5.01,0.39785,0.62856,0,5,"Urban > 10K",1597,315585,182153
"1853","W01001853",7.89474,2.17,0.37291,0.99002,3.29371428489685,5,"Urban > 10K",1385,316242,182091
"1854","W01001854",0,0,1.28837,1.49073,7.34877729415894,5,"Urban > 10K",1362,316030,181723
"1855","W01001855",30.76923,2.43,10.8303,13.87832,44.693416595459,1,"Urban > 10K",1646,317174,176155
"1856","W01001856",60,4.06,14.77537,19.86033,96.7724609375,1,"Urban > 10K",2217,317649,176066
"1857","W01001857",39.13043,5.17,18.98166,19.18251,57.8607292175293,1,"Urban > 10K",1740,316986,176282
"1858","W01001858",7.56303,5.7,13.3883,9.90138,10.7650804519653,4,"Urban > 10K",1578,316750,177347
"1859","W01001859",60,6.71,11.97323,13.83262,35.2019653320312,3,"Urban > 10K",1341,316542,177115
"1860","W01001860",44.44444,5.03,22.75168,21.88943,62.1854515075684,5,"Urban > 10K",1589,316808,176875
"1861","W01001861",91.89189,22.58,12.53198,20.16892,37.9143142700195,3,"Urban > 10K",1506,317114,176769
"1862","W01001862",38.88889,3.46,16.79618,16.29037,59.2450637817383,2,"Urban > 10K",2024,317467,176315
"1863","W01001863",9.30233,2.91,3.13317,2.44349,5.69245052337646,3,"Urban > 10K",1373,321948,178983
"1864","W01001864",10.71429,2.13,6.5804,4.67395,13.3570709228516,4,"Urban > 10K",1410,321537,179279
"1865","W01001865",2.36686,3.34,1.80753,2.57565,0.672440588474274,4,"Urban > 10K",1196,321389,178763
"1866","W01001866",2.32558,0.74,0.40612,0.92055,4.05842733383179,1,"Urban > 10K",1350,322562,180194
"1867","W01001867",3.0303,0.85,1.3828,0.98542,2.43635630607605,1,"Urban > 10K",1177,322394,179750
"1868","W01001868",3.44828,0.79,1.74936,1.36584,8.3138256072998,1,"Urban > 10K",1269,322049,179481
"1869","W01001869",16.66667,2.41,8.16706,7.82513,13.6900787353516,2,"Urban > 10K",1244,320282,176985
"1870","W01001870",4.16667,0.79,4.97214,5.50194,16.6811485290527,2,"Urban > 10K",1261,320491,176907
"1871","W01001871",6.12245,2.32,0.91626,1.43762,3.94376444816589,1,"Urban > 10K",1295,320970,176852
"1872","W01001872",71.42857,7.25,12.69643,12.09061,29.9000682830811,1,"Urban > 10K",1379,320096,176624
"1873","W01001873",19.35484,3.89,8.21364,6.93912,15.9739818572998,1,"Urban > 10K",1541,320295,176452
"1874","W01001874",5.35714,5.22,6.16272,5.64707,2.54318523406982,1,"Urban > 10K",1149,319719,176328
"1875","W01001875",1.84332,1.95,1.65577,1.02386,0.676662802696228,2,"Urban > 10K",2051,321302,177392
"1876","W01001876",8.33333,1.57,1.75119,1.99099,9.78846454620361,1,"Urban > 10K",1274,320801,177313
"1877","W01001877",3.57143,1.39,0,0.13522,2.93723750114441,4,"Urban > 10K",1436,324326,181547
"1878","W01001878",8.82353,2.34,1.07107,0.81451,3.05580735206604,3,"Urban > 10K",1281,323788,181580
"1879","W01001879",0,0,0.5319,0.66955,3.03201699256897,1,"Urban > 10K",1544,323705,180931
"1880","W01001880",0,0,0,0.05963,0.28969269990921,1,"Urban > 10K",1193,324137,180947
"1881","W01001881",4,0.77,1.15627,1.3036,5.95877075195312,1,"Urban > 10K",1295,323128,181094
"1882","W01001882",0,0,0,0.00029,0,5,"Urban > 10K",1487,324411,180806
"1883","W01001883",4.16667,0.8,0.78456,1.02157,3.87256813049316,1,"Urban > 10K",1253,323088,180536
"1884","W01001884",0,0,0,0.07367,0.986154139041901,1,"Urban > 10K",1029,323833,180675
"1885","W01001885",0.62112,1.87,0.27736,0.35615,0.051124572753906,2,"Urban > 10K",1606,323751,179955
"1886","W01001886",0,0,0.77792,0.89929,2.08787345886231,1,"Urban > 10K",1123,323046,180062
"1887","W01001887",11.90476,3.66,1.90974,3.48981,10.0866270065308,5,"Urban > 10K",1365,314929,179943
"1888","W01001888",5,2.13,0.51046,1.01368,3.63585066795349,4,"Urban > 10K",1406,314432,180002
"1889","W01001889",2.5,0.73,3.54381,4.61175,13.0277671813965,4,"Urban > 10K",1372,315824,179993
"1890","W01001890",12,1.9,3.17288,2.57063,8.00832462310791,5,"Urban > 10K",1576,316481,179544
"1891","W01001891",26.47059,6.26,2.7602,3.82285,11.8346138000488,4,"Urban > 10K",1438,315487,179629
"1892","W01001892",0,0,0.60823,1.13114,4.88726282119751,5,"Urban > 10K",1295,316112,179404
